timestamp,side,entry_price,exit_price,size,profit_loss,win_loss,usdt_balance,sol_balance,exit_type,sl_distance,tp_distance,macd_at_entry,signal_at_entry,hist_at_entry,atr_at_entry,candles_held
2024-05-30 20:10:00,sell,166.5882175275,166.1818327565625,0.012,-0.009753234502500164,Loss,9.991626686583942,0.0,Stop Loss,0.1151818132142921,3.1810681867856943,-0.8743118337815758,-0.4944016455066911,-0.37991018827488476,0.6278571428571402,0
2024-06-03 14:55:00,sell,163.31903748000002,162.91755280406252,0.0122,-0.009796226092874907,Loss,9.983243391185347,0.0,Stop Loss,0.11600176571428733,3.1802482342857274,-0.6272313256677364,-0.3326153329847125,-0.2946159926830239,0.6278571428571463,0
2024-06-06 16:35:00,sell,171.94687350750002,171.62408193468752,0.0116,-0.007488764489249797,Loss,9.97600929911489,0.0,Stop Loss,0.022052078928567198,1.3466979210714385,-0.16724788957230885,-0.05301121140136612,-0.11423667817094273,0.2607142857142861,0
2024-06-06 16:50:00,sell,171.6069587625,171.28218105281252,0.0116,-0.007534842864749566,Loss,9.968759089352357,0.0,Stop Loss,0.024637333928552607,1.3966126660714338,-0.2446118504707897,-0.09133133921525084,-0.15328051125553888,0.27071428571428513,2
2024-06-06 19:30:00,sell,169.43750289,169.11080741249998,0.0118,-0.0077100132690002396,Loss,9.961406088174256,0.0,Stop Loss,0.03036003285714628,1.4996399671428549,-0.5322878803369804,-0.40721201688625863,-0.12507586345072175,0.2914285714285723,0
2024-06-06 19:35:00,sell,169.01760820500002,168.6828074034375,0.0118,-0.007901298916875533,Loss,9.953966191689297,0.0,Stop Loss,0.03921534785715153,1.674534652142853,-0.6099044163366898,-0.4477504967763449,-0.16215391956034492,0.32642857142857096,0
2024-06-06 19:40:00,sell,169.07759316000002,168.74091985781251,0.0118,-0.00794548993162515,Loss,9.946502976870743,0.0,Stop Loss,0.04098601714287042,1.7102639828571284,-0.6589782902243826,-0.48999605546595243,-0.16898223475843016,0.3335714285714277,0
2024-06-06 20:00:00,sell,168.737678415,168.39973201218748,0.0118,-0.007975535106375468,Loss,8.340123491486247,0.0095,Stop Loss,0.04285698642857483,1.7458930135714184,-0.7170392650341171,-0.5354046973795854,-0.18163456765453168,0.3407142857142844,3
2024-06-06 20:00:00,sell,168.13782886500002,167.77368618468753,0.0095,-0.0069187109259371765,Loss,9.932778122726713,0.0,Stop Loss,0.07015029357143021,2.288599706428556,-0.8031790085380806,-0.6479526698091641,-0.15522633872891645,0.4492857142857117,0
2024-06-07 18:00:00,sell,158.4702536175,163.46997763875,0.0125,0.12499310053125044,Win,9.991759280920725,0.0,Take Profit,0.22257504607142664,5.286174953928594,-1.5686115768762363,-0.9136491672404413,-0.654962409635795,1.0492857142857182,0
